Datetime,Open,High,Low,Close,Volume
2023-05-10 09:30:00-04:00,13308.41015625,13384.419921875,13204.7900390625,13347.830078125,4948260000
2023-05-11 09:30:00-04:00,13376.849609375,13411.7001953125,13306.080078125,13389.7802734375,4489490000
2023-05-12 09:30:00-04:00,13407.01953125,13427.419921875,13256.5595703125,13340.1796875,4170000000
2023-05-15 09:30:00-04:00,13352.259765625,13419.8095703125,13297.849609375,13413.509765625,3979290000
2023-05-16 09:30:00-04:00,13385.3701171875,13498.4404296875,13384.76953125,13426.009765625,4067510000
2023-05-17 09:30:00-04:00,13474.51953125,13608.330078125,13419.349609375,13589.259765625,4501820000
2023-05-18 09:30:00-04:00,13608.9501953125,13844.759765625,13606.8095703125,13834.6201171875,4532890000
2023-05-19 09:30:00-04:00,13842.6904296875,13874.419921875,13763.900390625,13803.490234375,3935780000
2023-05-22 09:30:00-04:00,13805.330078125,13893.7099609375,13792.9697265625,13849.740234375,4278920000
2023-05-23 09:30:00-04:00,13773.6796875,13827.099609375,13662.91015625,13672.5400390625,4347440000
2023-05-24 09:30:00-04:00,13589.01953125,13655.73046875,13520.919921875,13604.48046875,4088270000
2023-05-25 09:30:00-04:00,13920.8896484375,13986.8701171875,13812.1796875,13938.5302734375,4651640000
2023-05-26 09:30:00-04:00,13990.5498046875,14329.490234375,13982.16015625,14298.41015625,4434070000
2023-05-30 09:30:00-04:00,14465.58984375,14520.169921875,14301.080078125,14354.990234375,4843470000
2023-05-31 09:30:00-04:00,14293.5595703125,14375.3798828125,14216.16015625,14254.08984375,5905760000
2023-06-01 09:30:00-04:00,14269.08984375,14493.3095703125,14219.9404296875,14441.509765625,4610310000
2023-06-02 09:30:00-04:00,14517.080078125,14595.8095703125,14442.150390625,14546.6396484375,4426760000
2023-06-05 09:30:00-04:00,14550.1298828125,14662.9501953125,14516.8798828125,14556.5,4344280000
2023-06-06 09:30:00-04:00,14526.099609375,14593.5,14476.990234375,14558.08984375,4810910000
2023-06-07 09:30:00-04:00,14573.26953125,14647.91015625,14283.8798828125,14303.2900390625,5270600000
2023-06-08 09:30:00-04:00,14319.240234375,14503.3095703125,14314.6904296875,14484.5400390625,4280160000
2023-06-09 09:30:00-04:00,14574.240234375,14672.849609375,14487.48046875,14528.3603515625,4412710000
